Robot_Position X	Robot_Position Y	weight
664	477	0.424531
664	477	0.400425
664	477	0.415711
665	480	0.424299
667	482	0.425579
669	482	0.406421
669	481	0.423021
667	482	0.423371
667	482	0.425124
667	482	0.425124
667	482	0.264310
667	482	0.267549
667	482	0.267549
667	482	0.425853
666	480	0.394246
669	481	0.401496
667	482	0.425198
669	482	0.265407
669	481	0.412882
667	482	0.421092
667	482	0.421092
667	482	0.259357
667	482	0.269266
667	482	0.411365
667	482	0.396805
668	483	0.398282
668	483	0.449810
668	483	0.409019
664	477	0.431697
664	477	0.262121
663	486	0.443105
675	502	0.435208
675	502	0.421660
672	500	0.421653
675	502	0.409286
675	502	0.409286
674	498	0.424629
675	502	0.426563
675	502	0.426563
675	502	0.413368
675	503	0.413368
675	504	0.439118
675	504	0.411404
675	504	0.411404
673	503	0.401402
675	502	0.427206
673	503	0.424498
673	503	0.424498
673	503	0.262949
673	503	0.262949
672	504	0.418985
672	504	0.440671
672	504	0.440671
672	504	0.431632
672	504	0.431632
672	504	0.399967
670	501	0.410816
675	502	0.408376
675	504	0.445536
667	500	0.414931
675	504	0.426292
675	502	0.407878
675	502	0.407878
675	504	0.421592
675	504	0.421592
675	504	0.414047
678	507	0.415538
676	509	0.409926
676	509	0.409926
676	509	0.428498
676	509	0.402601
676	509	0.402601
676	509	0.422773
676	509	0.422773
676	509	0.413683
676	509	0.413683
676	509	0.423255
676	509	0.423255
676	509	0.421009
675	510	0.421031
676	509	0.403280
676	509	0.403280
676	509	0.412660
676	509	0.400590
675	504	0.399036
675	504	0.397863
Robot_Position X	Robot_Position Y	weight
675	532	0.241758
672	526	0.403464
664	521	0.415336
660	525	0.411895
661	524	0.443615
659	526	0.421778
660	525	0.433047
660	525	0.417840
660	525	0.421698
659	524	0.409545
660	525	0.404968
660	525	0.401895
660	525	0.401895
659	523	0.405532
660	525	0.401685
660	525	0.401685
665	520	0.421297
665	520	0.421297
665	520	0.259802
662	523	0.259809
665	520	0.420395
664	521	0.427434
660	525	0.427477
660	525	0.418570
660	525	0.401868
660	525	0.401868
660	525	0.413492
660	525	0.413492
660	525	0.409509
660	525	0.409509
660	525	0.423509
660	525	0.423509
659	526	0.425151
660	525	0.425159
660	525	0.425606
660	525	0.425606
660	525	0.412875
660	525	0.412875
660	525	0.419097
660	525	0.419097
660	525	0.408796
660	525	0.403299
660	525	0.403299
660	525	0.403299
660	525	0.428380
660	525	0.426013
659	526	0.426020
659	526	0.426020
659	526	0.406483
659	526	0.420294
659	526	0.420294
659	526	0.404960
659	526	0.404960
659	526	0.420064
659	526	0.420064
659	526	0.428767
659	526	0.428767
659	526	0.406267
659	526	0.428613
660	526	0.431758
660	526	0.417552
660	526	0.417552
663	522	0.418094
660	524	0.418128
660	524	0.436286
660	524	0.405783
660	524	0.406798
660	524	0.406798
660	524	0.411616
660	524	0.416403
660	524	0.416403
660	524	0.411196
660	524	0.411196
660	521	0.419353
660	525	0.414649
660	525	0.429294
660	526	0.429294
658	519	0.418615
658	519	0.412896
658	519	0.412896
658	519	0.412896
658	519	0.405584
658	519	0.405584
658	518	0.414279
658	518	0.414279
658	518	0.416376
659	517	0.408227
658	519	0.406971
658	519	0.412147
661	514	0.425293
658	519	0.428669
658	519	0.425067
658	519	0.425067
658	519	0.413636
658	519	0.413636
655	516	0.409430
658	519	0.407431
658	519	0.395731
658	519	0.395731
658	519	0.394521
658	519	0.394521
658	519	0.260443
658	519	0.260443
658	519	0.428489
658	519	0.428489
658	519	0.411969
658	519	0.411969
658	519	0.411969
658	519	0.407423
657	519	0.407437
656	518	0.419318
655	515	0.420796
655	515	0.416134
655	515	0.413948
655	515	0.413948
655	515	0.419630
655	515	0.419630
655	515	0.411867
655	515	0.411867
655	515	0.427729
656	514	0.432717
655	513	0.427346
655	512	0.427353
653	514	0.422088
655	512	0.422118
655	512	0.402399
655	512	0.402399
655	512	0.418972
655	512	0.418972
655	512	0.418972
655	512	0.431044
655	512	0.431044
655	512	0.416184
655	510	0.416184
655	512	0.416184
654	510	0.409263
655	514	0.413744
655	514	0.410916
655	514	0.410916
655	514	0.402405
655	514	0.402405
655	514	0.402405
655	514	0.263949
655	514	0.263949
655	514	0.428590
655	514	0.428590
655	514	0.415434
654	513	0.420307
655	514	0.404573
656	514	0.407549
660	510	0.426165
655	515	0.409706
656	514	0.414139
656	514	0.414139
656	514	0.407997
655	515	0.409937
655	515	0.414870
655	515	0.414870
655	514	0.434945
660	510	0.427069
665	505	0.263519
660	525	0.212387
660	525	0.400113
657	520	0.429307
656	527	0.424993
656	513	0.428268
655	514	0.418991
655	514	0.414327
655	514	0.259961
655	514	0.259961
655	514	0.259961
655	514	0.422926
655	514	0.422926
655	514	0.435097
655	514	0.435097
655	514	0.406455
655	514	0.406455
655	514	0.406455
655	514	0.430419
655	514	0.430419
655	514	0.407191
655	514	0.407191
655	514	0.419982
655	514	0.419982
655	514	0.412807
655	514	0.412807
655	514	0.412807
655	514	0.439936
655	514	0.439936
655	514	0.415191
655	514	0.415191
655	514	0.424027
655	514	0.424027
660	512	0.410532
656	513	0.406877
655	514	0.427807
655	514	0.427807

Robot_Position X	Robot_Position Y	weight
678	548	0.198482
680	548	0.215110
677	556	0.217765
679	556	0.187342
679	555	0.193934
677	556	0.197103
675	555	0.204620
678	556	0.180161
675	556	0.198536
675	556	0.060593
675	556	0.210406
675	556	0.203569
680	551	0.213206
680	551	0.190042
680	551	0.190042
679	555	0.220963
679	555	0.216088
679	555	0.211339
679	555	0.056375
679	555	0.218069
679	555	0.201857
679	555	0.181100
679	555	0.225503
679	555	0.225503
679	555	0.194914
679	555	0.194914
676	555	0.187216
675	559	0.206673
675	559	0.199612
675	556	0.207325
675	556	0.216436
675	556	0.196842
675	556	0.210676
675	556	0.210676
675	556	0.198268
675	556	0.193710
675	556	0.200561
676	555	0.200582
675	556	0.225443
672	556	0.184679
672	555	0.198316
672	555	0.185102
672	555	0.203994
672	555	0.203994
672	555	0.183604
672	555	0.207920
672	555	0.176050
672	555	0.176050
672	555	0.198610
671	557	0.187307
671	555	0.207232
671	555	0.196016
675	556	0.185038
675	556	0.180505
675	556	0.171202
675	556	0.188441
675	556	0.199932
675	556	0.210875
674	557	0.208837
670	559	0.208987
670	559	0.194014
670	559	0.181320
670	559	0.181320
670	559	0.204232
670	559	0.185314
670	559	0.185314
670	559	0.198444
670	559	0.198444
670	559	0.182924
670	559	0.182924
671	556	0.179763
670	559	0.196357
671	556	0.204155
673	555	0.204920
673	557	0.185008
673	555	0.190891
673	557	0.192586
673	557	0.196428
673	557	0.193249
673	557	0.193249
673	557	0.192525
673	557	0.187184
673	557	0.187184
673	557	0.195103
676	560	0.206331
675	561	0.208357
678	560	0.199115
678	560	0.201060
678	560	0.201060
678	560	0.201060
678	560	0.201379
678	560	0.201379
678	560	0.207345
678	560	0.218157
678	560	0.218157
678	560	0.218157
678	560	0.206827
678	560	0.209187
678	560	0.209187
678	560	0.204426
678	560	0.219807
678	560	0.219807
678	560	0.209191
678	560	0.208853
678	560	0.208853
678	560	0.205932
678	560	0.200728
678	560	0.200728
678	560	0.217721
678	560	0.217721
678	560	0.225248
678	560	0.225248
678	560	0.219640
678	560	0.186797
678	560	0.186797
678	560	0.216154
678	560	0.216154
678	560	0.206193
678	560	0.206193
678	560	0.190325
678	560	0.206185
678	560	0.206185
678	560	0.206185
678	560	0.190004
678	560	0.190004
678	560	0.190670
678	560	0.190670
676	559	0.204843
678	563	0.206677
674	564	0.198320
678	562	0.207872
678	562	0.196083
680	564	0.196090
680	564	0.227499
680	564	0.227499
680	564	0.202934
680	564	0.202934
680	564	0.220153
680	564	0.220153
680	564	0.198268
680	564	0.198268
680	564	0.202142
680	564	0.202142
680	564	0.202142
680	564	0.210744
680	564	0.210744
680	564	0.223649
680	564	0.223649
680	564	0.216094
680	564	0.216094
680	564	0.216094
680	564	0.228684
680	564	0.228684
680	564	0.213869
680	564	0.213869
680	564	0.204023
680	564	0.204023
680	564	0.201442
679	564	0.201471
679	564	0.211126
679	564	0.211126
676	562	0.216835
676	562	0.216835
676	562	0.216835
676	562	0.216835
676	562	0.226508
676	562	0.226508
676	562	0.201810
676	562	0.201810
676	562	0.201810
676	562	0.234559
676	562	0.234559
676	562	0.203947
675	561	0.205730
676	564	0.210519
676	564	0.210519
679	564	0.220098
679	564	0.220098
676	564	0.202294
676	564	0.202294
676	564	0.202294
676	564	0.218993
676	564	0.218993
676	564	0.208431
676	564	0.208431
676	564	0.200912
676	564	0.200912
676	564	0.227788
677	568	0.239928
677	569	0.239943
677	569	0.201252
677	569	0.201252
677	569	0.215998
677	569	0.215998
677	569	0.212850
677	569	0.212850
677	569	0.204171
677	569	0.204193
677	569	0.204193
677	569	0.213446
677	569	0.229835
677	569	0.237203
674	567	0.210988
674	567	0.210988
672	567	0.233662
672	567	0.233662
672	567	0.238529
672	567	0.230279
672	567	0.220696
672	567	0.220696
672	567	0.218022
672	567	0.218022
672	567	0.202779
672	567	0.202779
670	570	0.223176
672	567	0.229938
677	562	0.223715
672	567	0.206015
672	567	0.243390
671	562	0.224533
669	562	0.240359
670	562	0.240359
671	562	0.219556
668	562	0.219591
668	562	0.229520
668	562	0.226211
667	560	0.189568
667	565	0.199445
668	560	0.210355
666	567	0.221245
665	555	0.229681
665	555	0.209114
670	553	0.213728
670	553	0.235949
670	550	0.217434
670	552	0.225635
670	550	0.233191
670	550	0.233191
674	548	0.218597
674	548	0.220252
674	548	0.214564
674	548	0.214564
674	548	0.218029
674	548	0.200504
674	548	0.210294
677	547	0.195210
674	548	0.195177
676	545	0.192935
674	548	0.206679
677	544	0.209675
674	548	0.210590
674	548	0.210428
670	553	0.248208
670	553	0.212920
667	555	0.224107
669	555	0.219817
666	551	0.223450
666	550	0.223450
667	551	0.223450
670	553	0.237213
666	550	0.213228
670	553	0.207977
670	553	0.207977
670	553	0.194874
670	553	0.225444
670	553	0.225444
667	554	0.236950
666	557	0.220040
666	557	0.220040
666	557	0.218808
666	557	0.218808
666	557	0.208152
666	557	0.208152
666	557	0.188377
666	557	0.188377
666	557	0.188377
666	557	0.199244
666	557	0.199244
666	557	0.198097
664	555	0.198111
662	561	0.224476
667	562	0.227584
667	562	0.227584
667	562	0.217760
667	562	0.224107
667	562	0.224107
667	562	0.224107
667	562	0.231467
667	562	0.231467
667	562	0.227780
667	562	0.227780
667	562	0.227780
667	562	0.226158
667	562	0.226158
667	562	0.211326
667	564	0.211386
667	562	0.191619
667	564	0.191676
662	567	0.212983
662	567	0.212983
662	567	0.212983
662	567	0.217203
662	567	0.217203
662	567	0.204576
662	567	0.204576
662	567	0.202042
662	567	0.202042
662	567	0.252949
662	567	0.252949
662	567	0.252949
662	567	0.218484
662	567	0.218484
662	567	0.219685
662	567	0.219685
662	567	0.214235
662	567	0.214235
662	567	0.214235
662	567	0.217705
662	567	0.217705
662	567	0.220655
662	567	0.220655
662	567	0.220655
662	567	0.230598
662	567	0.230598
662	567	0.208852
662	567	0.208852
662	567	0.197759
665	556	0.193389
665	556	0.216838
670	553	0.214233
665	550	0.188319
665	548	0.188319
665	548	0.188319
665	548	0.188319
665	548	0.188319
665	548	0.188319
663	547	0.192083
661	544	0.194530
661	549	0.194530
661	546	0.194530
665	550	0.175696
665	548	0.210490
665	548	0.188289
663	548	0.188289
665	548	0.187414
665	550	0.181321
665	548	0.181321
661	551	0.218968
661	551	0.214937
668	551	0.210469
668	551	0.204893
668	551	0.204893
668	551	0.196215
668	551	0.196215
668	551	0.195136
668	551	0.195136
668	551	0.195136
667	549	0.221973
664	547	0.211557
663	547	0.211591
663	547	0.227862
663	547	0.178710
663	547	0.178710
663	547	0.199670
663	547	0.227530
663	547	0.227530
663	547	0.061630
663	547	0.061630
663	547	0.232775
661	544	0.230271
658	549	0.230300
658	547	0.191104
663	547	0.221733
663	547	0.208195
663	547	0.215748
663	547	0.191673
663	547	0.215222
666	544	0.216933
666	543	0.213381
666	543	0.209714
666	543	0.218735
666	543	0.218735
666	543	0.218263
666	543	0.238390
666	543	0.238390
666	543	0.218417
666	543	0.192508
666	543	0.192508
666	543	0.178203
664	545	0.248755
662	544	0.214175
661	548	0.214195
661	548	0.226414
661	548	0.214587
661	548	0.214706
661	548	0.214706
661	548	0.208178
661	548	0.220336
661	548	0.220336
661	548	0.211016
661	548	0.238898
659	546	0.220707
661	548	0.219471
661	548	0.219444
661	547	0.223633
661	547	0.216905
661	547	0.220519
661	547	0.208252
661	548	0.193289
661	548	0.193289
661	548	0.216112
661	548	0.061607
661	548	0.213457
661	548	0.207233
661	547	0.204900
661	547	0.219537
659	546	0.212289
661	547	0.213613
661	547	0.203786
661	547	0.215302
661	547	0.215127
661	547	0.214686
661	547	0.238285
661	547	0.214519
660	546	0.072321
659	546	0.212116
659	546	0.066751
