Robot_Position X	Robot_Position Y	weight
734	545	0.178891
729	548	0.156878
731	548	0.179075
731	548	0.165737
728	548	0.166276
726	545	0.172626
727	548	0.152661
731	545	0.178360
731	548	0.191440
731	548	0.167955
731	547	0.147059
731	548	0.154732
728	548	0.169997
727	547	0.170181
727	548	0.172465
727	548	0.184377
727	548	0.174500
727	548	0.162998
727	548	0.188654
727	548	0.188654
727	548	0.153103
727	548	0.166904
727	548	0.166904
727	548	0.176904
727	548	0.175387
727	548	0.175387
727	548	0.176044
727	548	0.187044
727	548	0.187044
728	548	0.199152
727	548	0.144310
727	548	0.144310
727	548	0.185709
727	548	0.186906
727	548	0.186906
727	548	0.170186
727	548	0.191028
727	548	0.191028
727	548	0.164375
727	548	0.164375
727	548	0.182105
727	548	0.182105
727	548	0.174675
727	548	0.174675
727	548	0.180240
727	548	0.180240
727	548	0.173465
727	548	0.173465
728	547	0.191472
728	547	0.191472
728	547	0.176811
728	547	0.168185
728	547	0.168185
728	547	0.174794
728	547	0.175192
728	547	0.175192
728	547	0.189932
728	547	0.189932
728	547	0.166849
728	547	0.166849
728	547	0.178874
728	547	0.195233
728	547	0.195233
728	547	0.167157
728	547	0.167157
728	547	0.178246
728	547	0.179396
728	547	0.179396
728	547	0.176364
727	545	0.178411
728	547	0.169958
728	547	0.194002
727	542	0.194093
727	542	0.168974
728	547	0.168905
727	549	0.168056
727	549	0.172390
727	547	0.179001
727	546	0.179001
727	547	0.171811
727	547	0.180468
727	547	0.168875
727	547	0.168875
727	547	0.178252
727	547	0.178252
727	548	0.161685
727	548	0.154554
727	548	0.154554
727	547	0.157433
727	547	0.174303
727	547	0.174303
727	547	0.165250
727	547	0.165250
727	547	0.166672
727	547	0.166672
727	547	0.172051
727	547	0.172051
727	547	0.180013
727	547	0.169328
727	547	0.169328
727	547	0.188924
727	547	0.188924
727	547	0.181265
727	547	0.181265
727	547	0.173068
727	547	0.179564
727	548	0.179588
729	547	0.179959
727	548	0.180178
727	546	0.180178
727	548	0.190345
727	548	0.173882
727	548	0.173706
727	548	0.173706
727	548	0.178282
727	548	0.169953
727	548	0.169953
727	548	0.163507
727	548	0.163507
727	548	0.180224
727	548	0.180224
727	548	0.173409
727	548	0.173409
727	548	0.178715
727	548	0.178715
728	548	0.161997
727	548	0.167351
727	548	0.167351
727	548	0.124853
727	548	0.158459
727	548	0.158459
727	548	0.168457
727	548	0.168457
727	548	0.168108
727	548	0.168108
727	548	0.166619
727	548	0.166619
727	548	0.164920
727	548	0.164920
727	548	0.164920
727	548	0.166529
727	548	0.166529
727	548	0.159671
727	548	0.179334
727	548	0.179334
727	548	0.173848
727	548	0.169416
727	548	0.169416
727	548	0.163787
727	548	0.163787
727	548	0.151523
727	548	0.183816
727	548	0.183816
727	548	0.171978
727	548	0.171978
727	548	0.174194
727	548	0.174194
727	548	0.174961
727	548	0.164007
727	548	0.164007
727	548	0.160158
