Robot_Position X	Robot_Position Y	weight
628	542	0.262802
640	542	0.950000
625	559	0.227429
624	559	0.254071
624	559	0.268074
625	556	0.056396
624	557	0.055392
624	555	0.245224
624	553	0.231441
623	552	0.257246
624	551	0.257729
623	552	0.257729
624	551	0.257729
629	555	0.235463
629	555	0.047226
629	555	0.047226
629	555	0.047226
629	555	0.046787
629	555	0.046787
629	555	0.046787
629	555	0.223421
629	555	0.223421
629	555	0.223421
627	558	0.234443
628	556	0.234314
628	556	0.234314
629	555	0.046477
623	553	0.241904
624	558	0.245529
624	558	0.233690
624	558	0.237682
624	558	0.046630
624	558	0.046630
624	558	0.046630
624	558	0.054518
624	558	0.054518
624	558	0.055761
624	559	0.055776
624	559	0.055776
624	559	0.250485
624	559	0.250485
624	559	0.244598
624	559	0.244598
624	559	0.244598
624	559	0.049294
624	559	0.049294
624	559	0.243488
624	559	0.243488
624	559	0.243488
624	559	0.253413
624	559	0.253413
624	559	0.253413
624	559	0.254899
624	559	0.254899
624	559	0.254899
624	559	0.254512
624	559	0.254512
621	562	0.256633
624	562	0.057239
624	558	0.055531
624	558	0.228543
624	558	0.228543
624	558	0.265841
623	562	0.051026
624	553	0.264106
624	553	0.050860
624	555	0.050860
624	554	0.055564
624	555	0.055564
624	558	0.056017
624	558	0.056017
623	559	0.251314
624	558	0.251314
623	559	0.237846
624	558	0.237853
623	562	0.239882
623	562	0.236226
623	559	0.238024
623	562	0.236226
624	558	0.253622
623	562	0.255232
624	553	0.254518
624	555	0.273301
624	553	0.273301
624	551	0.049770
624	555	0.049770
624	553	0.239023
624	553	0.239023
624	554	0.239023
624	554	0.239023
624	553	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.239023
624	554	0.223755
625	553	0.223762
624	555	0.223755
624	555	0.221906
624	555	0.221906
625	553	0.221913
625	553	0.238542
625	553	0.238542
625	553	0.238542
624	555	0.239038
625	553	0.239046
625	552	0.239046
625	552	0.239046
625	553	0.231152
625	553	0.230515
625	553	0.230515
625	552	0.230515
625	552	0.230515
625	553	0.244243
625	553	0.240802
625	553	0.240802
627	555	0.242640
627	555	0.248574
624	558	0.246751
624	554	0.240126
627	555	0.241979
624	558	0.243795
624	558	0.229441
624	558	0.229441
624	558	0.244590
624	558	0.244590
624	558	0.244590
624	558	0.240233
624	558	0.240233
624	558	0.240233
624	558	0.047644
624	558	0.047644
624	558	0.047644
624	558	0.243213
624	558	0.243213
626	559	0.045495
627	555	0.043918
624	557	0.045410
624	557	0.219280
624	557	0.219280
624	557	0.235628
624	557	0.235628
624	557	0.239560
624	557	0.239560
624	557	0.239560
624	557	0.047030
624	557	0.047030
624	557	0.235549
624	557	0.235549
624	557	0.235549
624	557	0.061102
624	557	0.061102
624	557	0.061102
624	557	0.256109
626	559	0.256180
623	560	0.258528
626	561	0.258472
626	561	0.234019
626	561	0.234019
624	553	0.231573
624	553	0.048096
624	554	0.235629
625	557	0.235629
625	562	0.237245
625	562	0.253646
625	562	0.253646
625	562	0.253646
625	562	0.273472
625	562	0.273472
625	562	0.049820
625	562	0.049820
625	562	0.049820
625	562	0.054496
624	563	0.054511
625	562	0.054496
625	562	0.239044
625	562	0.055147
625	562	0.055147
625	562	0.055147
625	562	0.234669
625	562	0.234669
625	562	0.234669
625	562	0.271790
625	562	0.271790
625	562	0.271790
625	562	0.250759
625	562	0.250759
625	562	0.250759
625	562	0.262484
625	562	0.262484
625	562	0.262484
625	562	0.046653
627	559	0.048629
625	562	0.046653
625	562	0.244004
626	558	0.245891
623	558	0.245891
623	558	0.235724
623	558	0.235724
623	558	0.244043
623	558	0.244043
623	558	0.244043
623	558	0.046647
623	558	0.046647
623	558	0.244249
623	558	0.244249
623	558	0.247655
623	558	0.243599
623	558	0.243599
623	559	0.252427
623	559	0.252427
623	558	0.248699
622	563	0.248715
622	563	0.248715
622	563	0.228706
622	563	0.229329
622	563	0.229329
622	563	0.251988
622	563	0.251988
622	563	0.251988
622	563	0.233294
622	563	0.233294
622	563	0.232624
622	563	0.040183
622	563	0.037476
622	563	0.228261
622	563	0.228261
622	563	0.216693
622	563	0.216701
622	563	0.216408
625	565	0.189418
622	563	0.189386
622	563	0.211845
625	564	0.222313
624	553	0.037200
624	555	0.037200
625	565	0.223722
627	564	0.223421
625	564	0.226429
625	564	0.226429
627	564	0.227181
623	562	0.239661
623	562	0.239661
623	562	0.256770
623	562	0.245597
623	562	0.257250
623	562	0.257250
626	563	0.259981
623	562	0.260987
621	563	0.261029
626	567	0.053001
626	567	0.220026
626	567	0.250806
626	567	0.250806
626	567	0.232210
626	567	0.232210
626	567	0.232210
626	567	0.252464
626	567	0.246959
626	567	0.246959
626	567	0.055966
626	567	0.231159
626	567	0.231159
626	567	0.231159
626	567	0.254048
625	564	0.257831
625	562	0.257929
