Robot_Position X	Robot_Position Y	weight
726	232	0.114591
730	237	0.101848
730	241	0.119171
731	237	0.150300
730	237	0.133839
731	233	0.133081
731	234	0.155474
731	234	0.120441
731	234	0.127857
731	234	0.127857
731	234	0.127857
731	234	0.123993
731	234	0.123993
731	234	0.119007
731	234	0.131186
731	234	0.131186
731	234	0.136127
731	234	0.136127
731	234	0.136127
730	237	0.128539
731	234	0.128477
732	239	0.150543
732	239	0.150543
731	239	0.135833
731	239	0.135833
731	239	0.125691
731	239	0.125691
731	239	0.125691
731	239	0.097876
731	239	0.097876
731	239	0.091966
731	239	0.091966
731	239	0.121576
731	239	0.121576
731	239	0.146728
731	239	0.146728
731	239	0.131966
731	238	0.133460
732	239	0.119920
732	239	0.127600
732	239	0.127600
732	239	0.114195
731	239	0.108955
732	239	0.132747
732	239	0.132747
731	239	0.123662
733	240	0.131718
733	240	0.131718
732	239	0.122036
733	240	0.128485
733	240	0.128485
733	240	0.128485
733	240	0.104871
733	240	0.104871
733	240	0.114614
733	240	0.114614
733	241	0.135207
730	240	0.135229
729	237	0.125542
729	237	0.126114
729	237	0.108831
729	237	0.120457
729	237	0.120457
729	237	0.123830
729	237	0.123830
729	237	0.137913
729	237	0.137913
729	237	0.137913
729	237	0.111795
729	237	0.111795
729	237	0.111844
729	237	0.111844
729	237	0.123559
729	237	0.123559
729	237	0.125743
729	237	0.125743
729	237	0.108978
729	237	0.132822
729	237	0.132822
729	237	0.109294
729	237	0.109294
729	237	0.137262
729	237	0.137262
729	237	0.118269
729	237	0.118269
729	237	0.126578
729	237	0.126578
729	237	0.124618
729	237	0.124618
729	237	0.119889
729	237	0.106985
729	237	0.106985
729	237	0.107174
729	237	0.107174
729	237	0.127130
728	237	0.127145
729	237	0.134812
729	237	0.134812
729	237	0.117737
729	237	0.123644
729	237	0.123644
729	237	0.117059
729	237	0.117059
729	237	0.140224
729	237	0.140224
729	237	0.117741
729	237	0.120402
729	237	0.120402
729	237	0.131649
729	237	0.131649
729	237	0.123402
729	237	0.123402
729	237	0.125797
729	237	0.125797
729	237	0.116110
729	237	0.116110
732	237	0.115256
730	237	0.115242
730	237	0.115242
729	237	0.121303
729	237	0.146849
729	237	0.146849
729	237	0.108910
729	237	0.108910
729	237	0.123444
729	237	0.123444
729	237	0.147559
729	237	0.147559
729	237	0.132791
729	237	0.132791
729	237	0.153503
729	237	0.153503
729	237	0.125149
729	237	0.125149
729	237	0.145865
729	237	0.145865
729	237	0.155530
729	237	0.155530
732	237	0.137155
732	237	0.137155
732	237	0.118882
732	237	0.118882
732	237	0.137672
732	237	0.137672
732	237	0.149281
732	237	0.149281
732	237	0.128916
732	237	0.128916
732	237	0.139385
732	237	0.139385
732	237	0.139385
732	237	0.131467
732	237	0.131467
732	237	0.119799
732	237	0.124525
732	237	0.124525
732	237	0.128532
732	237	0.128532
732	237	0.147367
732	237	0.147367
732	237	0.147367
732	237	0.119442
732	237	0.119442
732	237	0.117498
732	237	0.109097
732	237	0.109097
732	237	0.140596
732	237	0.140596
732	237	0.130364
732	237	0.130364
732	237	0.174706
732	237	0.169175
732	237	0.126746
732	237	0.126746
732	237	0.138572
732	237	0.138572
732	237	0.134395
732	237	0.134395
732	237	0.121834
732	237	0.121834
735	240	0.138404
735	241	0.138419
735	241	0.125519
735	241	0.122293
735	241	0.122293
735	241	0.151302
735	241	0.151302
735	241	0.123660
735	241	0.123660
735	241	0.128019
735	241	0.128019
735	241	0.133876
735	241	0.137121
735	241	0.137121
735	241	0.108647
735	241	0.108647
735	241	0.118390
735	241	0.118390
735	241	0.147121
735	241	0.147121
735	241	0.117107
733	241	0.122314
735	241	0.108189
735	241	0.108189
729	237	0.131610
732	239	0.110620
731	234	0.128579
731	234	0.147626
731	234	0.115721
731	234	0.115721
731	234	0.125250
731	234	0.125250
731	234	0.127430
731	234	0.127430
731	234	0.133792
731	234	0.133792
731	234	0.106454
731	234	0.115018
731	234	0.115018
729	234	0.120031
731	234	0.110666
731	234	0.114706
729	237	0.123448
729	237	0.145866
729	237	0.145866
729	237	0.114811
729	237	0.114811
729	237	0.105978
729	237	0.105978
729	237	0.099590
729	237	0.099590
729	237	0.099590
729	237	0.119620
729	237	0.119620
729	237	0.134667
729	237	0.134667
729	237	0.135232
729	237	0.135232
729	237	0.107261
729	237	0.107261
730	237	0.118025
