Robot_Position X	Robot_Position Y	weight
592	400	0.000000
599	394	0.163532
606	401	0.159665
605	402	0.032828
610	402	0.177177
610	402	0.158652
608	401	0.159397
608	401	0.159397
608	401	0.176395
608	401	0.176395
608	401	0.177595
608	401	0.177595
608	401	0.149715
608	401	0.149715
608	401	0.149715
608	401	0.157330
608	401	0.157330
608	401	0.155170
608	401	0.155398
608	401	0.155398
608	401	0.155398
608	401	0.156820
608	401	0.156820
608	401	0.139403
608	401	0.178729
608	396	0.179044
608	396	0.186216
608	396	0.186216
608	396	0.186216
608	396	0.156276
608	396	0.156276
608	396	0.154007
608	396	0.154007
608	396	0.148225
608	396	0.148225
608	396	0.148225
608	396	0.149242
608	396	0.149242
608	396	0.165334
608	396	0.165334
608	396	0.145126
608	396	0.145126
608	396	0.149179
608	396	0.149179
608	396	0.154552
608	396	0.154552
608	396	0.154552
608	396	0.171785
608	396	0.171785
608	396	0.152287
608	396	0.152287
608	396	0.160020
608	396	0.160020
608	396	0.153355
608	396	0.153355
608	396	0.153355
608	396	0.165430
608	396	0.165430
610	396	0.156853
608	396	0.156847
608	396	0.156847
608	396	0.157630
608	396	0.157630
608	396	0.157630
608	396	0.155062
608	396	0.155062
608	396	0.155062
608	396	0.153131
608	396	0.153131
608	396	0.171235
608	396	0.171235
608	396	0.133293
608	396	0.133293
608	396	0.159774
608	396	0.159774
608	396	0.159774
608	396	0.180954
606	399	0.180924
608	396	0.170345
613	396	0.170391
610	402	0.151790
608	401	0.151790
608	401	0.152359
606	402	0.159662
610	402	0.147913
607	401	0.147913
605	402	0.033889
610	402	0.033901
610	402	0.033901
608	401	0.142486
608	401	0.142486
608	401	0.148748
608	401	0.148748
608	401	0.144753
608	401	0.144753
607	401	0.144753
607	401	0.144753
607	401	0.144753
608	401	0.181761
608	401	0.181761
608	401	0.159960
608	401	0.159960
608	401	0.147071
608	401	0.147071
608	401	0.147071
608	401	0.171732
608	401	0.171732
608	401	0.171732
608	401	0.148156
608	401	0.148156
608	401	0.163841
608	401	0.163841
608	401	0.165701
608	403	0.165701
613	404	0.166890
612	405	0.166628
611	405	0.167693
611	405	0.167693
611	405	0.171765
611	405	0.171765
611	405	0.171765
611	405	0.038612
611	405	0.038612
611	405	0.190104
611	405	0.191201
611	405	0.191201
611	405	0.191201
611	405	0.038606
611	405	0.038612
611	405	0.038612
611	405	0.040214
611	405	0.040214
611	405	0.040214
612	408	0.041483
612	409	0.183118
611	409	0.183118
610	402	0.035629
608	401	0.035635
608	401	0.159842
608	401	0.159842
610	402	0.184802
610	402	0.178134
610	402	0.178134
610	402	0.178134
610	402	0.033926
610	402	0.033926
612	404	0.037892
610	402	0.196349
610	402	0.196349
612	406	0.184133
610	402	0.181508
609	401	0.181260
610	402	0.181272
612	406	0.180047
612	406	0.172134
612	406	0.163073
612	406	0.163073
612	406	0.177917
611	406	0.177929
609	406	0.177941
617	405	0.202113
617	405	0.176087
612	406	0.174648
612	406	0.163807
612	406	0.166097
612	406	0.166097
612	406	0.188205
612	406	0.188205
612	406	0.200455
612	406	0.187481
612	406	0.187481
612	406	0.160793
611	408	0.164022
611	410	0.191388
611	410	0.184503
611	410	0.184503
611	410	0.192041
611	410	0.192041
611	410	0.202762
611	410	0.202762
611	410	0.195730
611	410	0.209178
611	410	0.050433
611	410	0.050433
611	410	0.187776
611	410	0.187776
611	410	0.219886
611	410	0.219886
608	410	0.055324
609	411	0.055317
608	410	0.216395
608	410	0.216395
608	410	0.216395
608	410	0.230147
608	410	0.230147
608	410	0.058345
608	410	0.058345
608	410	0.051090
608	410	0.051090
608	410	0.050749
608	410	0.055120
608	410	0.055120
608	410	0.205191
608	410	0.205191
608	410	0.053085
608	410	0.049780
605	412	0.049856
611	410	0.062140
612	406	0.062125
612	406	0.058477
611	406	0.058477
611	406	0.058477
609	406	0.058477
607	406	0.058477
607	406	0.058983
607	406	0.067571
607	406	0.068615
607	406	0.068615
607	406	0.063410
607	406	0.210268
607	406	0.046672
606	404	0.249146
603	401	0.249181
602	401	0.058305
612	406	0.050449
612	406	0.261852
612	406	0.051825
612	406	0.051825
612	406	0.250000
612	406	0.246906
612	406	0.246906
612	406	0.235194
612	406	0.235194
612	406	0.233592
612	406	0.218575
609	403	0.248062
608	404	0.222592
612	406	0.235800
612	406	0.260335
612	406	0.246289
612	406	0.057117
612	406	0.255374
612	406	0.251492
612	406	0.251492
612	406	0.261448
612	406	0.065156
612	406	0.065156
611	408	0.249415
611	408	0.248119
609	408	0.248162
612	406	0.236431
612	406	0.221446
612	406	0.218343
612	406	0.250107
608	402	0.251728
608	402	0.247052
608	402	0.244000
608	402	0.244000
608	402	0.265275
608	402	0.266919
608	402	0.245475
608	402	0.258882
608	402	0.260132
608	402	0.260132
608	402	0.066919
608	402	0.066919
608	402	0.065994
608	402	0.233796
608	402	0.233796
608	402	0.240646
608	402	0.240646
608	402	0.246705
608	402	0.081344
608	402	0.081344
608	402	0.271802
608	402	0.269981
608	402	0.074107
608	402	0.059572
607	403	0.059579
608	402	0.246357
603	401	0.064487
608	402	0.247657
608	402	0.057333
608	402	0.050814
